  -5.00000000                           NaN
  -4.98999977      -4.3582916259765625E-004
  -4.97999954      -8.2778930664062500E-004
  -4.96999931      -1.1739730834960938E-003
  -4.95999908      -1.4810562133789062E-003
  -4.94999886      -1.7614364624023438E-003
  -4.93999863      -2.0017623901367188E-003
  -4.92999840      -2.2201538085937500E-003
  -4.91999817      -2.4166107177734375E-003
  -4.90999794      -2.5854110717773438E-003
  -4.89999771      -2.7370452880859375E-003
  -4.88999748      -2.8667449951171875E-003
  -4.87999725      -2.9878616333007812E-003
  -4.86999702      -3.0899047851562500E-003
  -4.85999680      -3.1795501708984375E-003
  -4.84999657      -3.2606124877929688E-003
  -4.83999634      -3.3302307128906250E-003
  -4.82999611      -3.3864974975585938E-003
  -4.81999588      -3.4418106079101562E-003
  -4.80999565      -3.4856796264648438E-003
  -4.79999542      -3.5190582275390625E-003
  -4.78999519      -3.5533905029296875E-003
  -4.77999496      -3.5772323608398438E-003
  -4.76999474      -3.5963058471679688E-003
  -4.75999451      -3.6077499389648438E-003
  -4.74999428      -3.6182403564453125E-003
  -4.73999405      -3.6230087280273438E-003
  -4.72999382      -3.6287307739257812E-003
  -4.71999359      -3.6258697509765625E-003
  -4.70999336      -3.6249160766601562E-003
  -4.69999313      -3.6144256591796875E-003
  -4.68999290      -3.6067962646484375E-003
  -4.67999268      -3.5963058471679688E-003
  -4.66999245      -3.5796165466308594E-003
  -4.65999222      -3.5657882690429688E-003
  -4.64999199      -3.5467147827148438E-003
  -4.63999176      -3.5257339477539062E-003
  -4.62999153      -3.5033226013183594E-003
  -4.61999130      -3.4813880920410156E-003
  -4.60999107      -3.4556388854980469E-003
  -4.59999084      -3.4275054931640625E-003
  -4.58999062      -3.4008026123046875E-003
  -4.57999039      -3.3717155456542969E-003
  -4.56999016      -3.3407211303710938E-003
  -4.55998993      -3.3082962036132812E-003
  -4.54998970      -3.2739639282226562E-003
  -4.53998947      -3.2405853271484375E-003
  -4.52998924      -3.2033920288085938E-003
  -4.51998901      -3.1652450561523438E-003
  -4.50998878      -3.1290054321289062E-003
  -4.49998856      -3.0879974365234375E-003
  -4.48998833      -3.0488967895507812E-003
  -4.47998810      -3.0078887939453125E-003
  -4.46998787      -2.9664039611816406E-003
  -4.45998764      -2.9225349426269531E-003
  -4.44998741      -2.8777122497558594E-003
  -4.43998718      -2.8324127197265625E-003
  -4.42998695      -2.7856826782226562E-003
  -4.41998672      -2.7379989624023438E-003
  -4.40998650      -2.6898384094238281E-003
  -4.39998627      -2.6416778564453125E-003
  -4.38998604      -2.5901794433593750E-003
  -4.37998581      -2.5377273559570312E-003
  -4.36998558      -2.4862289428710938E-003
  -4.35998535      -2.4352073669433594E-003
  -4.34998512      -2.3798942565917969E-003
  -4.33998489      -2.3255348205566406E-003
  -4.32998466      -2.2702217102050781E-003
  -4.31998444      -2.2134780883789062E-003
  -4.30998421      -2.1567344665527344E-003
  -4.29998398      -2.0985603332519531E-003
  -4.28998375      -2.0399093627929688E-003
  -4.27998352      -1.9807815551757812E-003
  -4.26998329      -1.9197463989257812E-003
  -4.25998306      -1.8568038940429688E-003
  -4.24998283      -1.7943382263183594E-003
  -4.23998260      -1.7323493957519531E-003
  -4.22998238      -1.6674995422363281E-003
  -4.21998215      -1.6031265258789062E-003
  -4.20998192      -1.5387535095214844E-003
  -4.19998169      -1.4715194702148438E-003
  -4.18998146      -1.4057159423828125E-003
  -4.17998123      -1.3380050659179688E-003
  -4.16998100      -1.2688636779785156E-003
  -4.15998077      -1.1992454528808594E-003
  -4.14998055      -1.1291503906250000E-003
  -4.13998032      -1.0590553283691406E-003
  -4.12998009      -9.8752975463867188E-004
  -4.11997986      -9.1552734375000000E-004
  -4.10997963      -8.4304809570312500E-004
  -4.09997940      -7.6961517333984375E-004
  -4.08997917      -6.9475173950195312E-004
  -4.07997894      -6.2084197998046875E-004
  -4.06997871      -5.4407119750976562E-004
  -4.05997849      -4.6873092651367188E-004
  -4.04997826      -3.9243698120117188E-004
  -4.03997803      -3.1423568725585938E-004
  -4.02997780      -2.3841857910156250E-004
  -4.01997757      -1.5878677368164062E-004
  -4.00997734      -7.9631805419921875E-005
  -3.99997735       1.9073486328125000E-006
  -3.98997736       8.0108642578125000E-005
  -3.97997737       1.5974044799804688E-004
  -3.96997738       2.4032592773437500E-004
  -3.95997739       3.2377243041992188E-004
  -3.94997740       4.0340423583984375E-004
  -3.93997741       4.8542022705078125E-004
  -3.92997742       5.6982040405273438E-004
  -3.91997743       6.5422058105468750E-004
  -3.90997744       7.3766708374023438E-004
  -3.89997745       8.2111358642578125E-004
  -3.88997746       9.0742111206054688E-004
  -3.87997746       9.9229812622070312E-004
  -3.86997747       1.0766983032226562E-003
  -3.85997748       1.1639595031738281E-003
  -3.84997749       1.2507438659667969E-003
  -3.83997750       1.3394355773925781E-003
  -3.82997751       1.4247894287109375E-003
  -3.81997752       1.5120506286621094E-003
  -3.80997753       1.6012191772460938E-003
  -3.79997754       1.6918182373046875E-003
  -3.78997755       1.7781257629394531E-003
  -3.77997756       1.8668174743652344E-003
  -3.76997757       1.9574165344238281E-003
  -3.75997758       2.0480155944824219E-003
  -3.74997759       2.1386146545410156E-003
  -3.73997760       2.2263526916503906E-003
  -3.72997761       2.3193359375000000E-003
  -3.71997762       2.4104118347167969E-003
  -3.70997763       2.5000572204589844E-003
  -3.69997764       2.5911331176757812E-003
  -3.68997765       2.6845932006835938E-003
  -3.67997766       2.7766227722167969E-003
  -3.66997766       2.8672218322753906E-003
  -3.65997767       2.9582977294921875E-003
  -3.64997768       3.0512809753417969E-003
  -3.63997769       3.1437873840332031E-003
  -3.62997770       3.2348632812500000E-003
  -3.61997771       3.3254623413085938E-003
  -3.60997772       3.4184455871582031E-003
  -3.59997773       3.5123825073242188E-003
  -3.58997774       3.6044120788574219E-003
  -3.57997775       3.6959648132324219E-003
  -3.56997776       3.7899017333984375E-003
  -3.55997777       3.8824081420898438E-003
  -3.54997778       3.9734840393066406E-003
  -3.53997779       4.0650367736816406E-003
  -3.52997780       4.1584968566894531E-003
  -3.51997781       4.2505264282226562E-003
  -3.50997782       4.3420791625976562E-003
  -3.49997783       4.4331550598144531E-003
  -3.48997784       4.5242309570312500E-003
  -3.47997785       4.6172142028808594E-003
  -3.46997786       4.7073364257812500E-003
  -3.45997787       4.7972202301025391E-003
  -3.44997787       4.8885345458984375E-003
  -3.43997788       4.9798488616943359E-003
  -3.42997789       5.0690174102783203E-003
  -3.41997790       5.1589012145996094E-003
  -3.40997791       5.2480697631835938E-003
  -3.39997792       5.3384304046630859E-003
  -3.38997793       5.4259300231933594E-003
