   1.0099999997764826        2.9022614220112373        5.0834516637974296        7.2529798124772009        9.3769050115821351        11.452853995077382        13.481584797819071     
   1.0199999995529652        2.8759794481147201        4.9826803798394979        7.0309259606758623        8.9905230901171294        10.862262301851995        12.649791704374495     
   1.0299999993294477        2.8501149012918656        4.8849567872779343        6.8187849243628840        8.6268478880193644        10.314539866060588        11.889614549263321     
   1.0399999991059303        2.8246604887515891        4.7901778658592589        6.6160603898028771        8.2843808724587760        9.8061901113337662        11.194122438541491     
   1.0499999988824129        2.7996090532224676        4.6982443085443411        6.4222825464744036        7.9617289947492473        9.3340206607898573        10.557099948223774     
   1.0599999986588955        2.7749535703299268        4.6090603820934950        6.2370066128218982        7.6575969557588417        8.8951157691860310        9.9729701895649203     
   1.0699999984353781        2.7506871460256552        4.5225337930354943        6.0598114463560488        7.3707800546605666        8.4868113247632486        9.4367263835116209     
   1.0799999982118607        2.7268030140681501        4.4385755588084175        5.8902982331763010        7.1001575761116493        8.1066721762696687        8.9438709835948362     
   1.0899999979883432        2.7032945335533829        4.3570998838684387        5.7280892522809737        6.8446866744618626        7.7524715642754050        8.4903614967187444     
   1.0999999977648258        2.6801551864945572        4.2780240405709975        5.5728267103058871        6.6033967168255998        7.4221724572165702        8.0725622486801605     
   1.1099999975413084        2.6573785754499597        4.2012682546366493        5.4241716425900570        6.3753840498332792        7.1139106118514990        7.6872014273922327     
   1.1199999973177910        2.6349584211979304        4.1267555950212351        5.2818028767100849        6.1598071576172293        6.8259791951610111        7.3313328128758952     
   1.1299999970942736        2.6128885604580008        4.0544118680173380        5.1454160548530350        5.9558821811170040        6.5568148204045444        7.0023016704450542     
   1.1399999968707561        2.5911629436572552        3.9841655154209432        5.0147227116121638        5.7628787711143152        6.3049848641694055        6.6977143430305555     
   1.1499999966472387        2.5697756327410075        3.9159475166036728        4.8894494039911907        5.5801162495512058        6.0691759440264779        6.4154111312889066     
   1.1599999964237213        2.5487207990268912        3.8496912943375556        4.7693368905930056        5.4069600556618358        5.8481834479203982        6.1534420967469021     
   1.1699999962002039        2.5279927211014748        3.7853326242252132        4.6541393571466312        5.2428184552656836        5.6409020168346080        5.9100454644867870     
   1.1799999959766865        2.5075857827585644        3.7228095475943292        4.5436236856936354        5.0871394932464478        5.4463168916556643        5.6836283384046480     
   1.1899999957531691        2.4874944709783193        3.6620622877208007        4.4375687649135909        4.9394081707876962        5.2634960436612923        5.4727494743850764     
   1.1999999955296516        2.4677133739463799        3.6030331692504403        4.3357648392154413        4.7991438303567069        5.0915830157094764        5.2761038853917004     
   1.2099999953061342        2.4482371791121902        3.5456665406942558        4.2380128943618018        4.6658977327432982        4.9297904081361557        5.0925090778176987     
   1.2199999950826168        2.4290606712857072        3.4899086998772404        4.1441240775235970        4.5392508116659727        4.7773939496237974        4.9208927408969467     
   1.2299999948590994        2.4101787307717544        3.4357078222255044        4.0539191497865472        4.4188115925760405        4.6337270989610779        4.7602817309247580     
   1.2399999946355820        2.3915863315412191        3.3830138917810162        3.9672279692458887        4.3042142633142921        4.4981761287123012        4.6097922096205011     
   1.2499999944120646        2.3732785394383868        3.3317786348377290        3.8838890029357551        4.1951168852255387        4.3701756464521981        4.4686208116692221     
   1.2599999941885471        2.3552505104236516        3.2819554560970108        3.8037488659416194        4.0911997342073114        4.2492045133780065        4.3360367303095542     
   1.2699999939650297        2.3374974888509068        3.2334993772443799        3.7266618861407292        3.9921637619742731        4.1347821239016405        4.2113746221495498     
   1.2799999937415123        2.3200148057789143        3.1863669778534094        3.6524896931064141        3.8977291685657307        4.0264650132310837        4.0940282433086956     
   1.2899999935179949        2.3027978773159554        3.1405163385264117        3.5811008297973421        3.8076340778042130        3.9238437630412362        3.9834447386709013     
   1.2999999932944775        2.2858422029971135        3.0959069861850992        3.5123703857333117        3.7216333080486392        3.8265401781280723        3.8791195146146080     
   1.3099999930709600        2.2691433641934982        3.0524998414277924        3.4461796504343241        3.6394972311660649        3.7342047094685031        3.7805916332417837     
