  -50.0000000      0.519187152    
  -49.9900017      0.509542823    
  -49.9800034      0.499963313    
  -49.9700050      0.490458310    
  -49.9600067      0.481024921    
  -49.9500084      0.471670777    
  -49.9400101      0.462400526    
  -49.9300117      0.453218192    
  -49.9200134      0.444124520    
  -49.9100151      0.435127407    
  -49.9000168      0.426232547    
  -49.8900185      0.417442024    
  -49.8800201      0.408761114    
  -49.8700218      0.400197297    
  -49.8600235      0.391755879    
  -49.8500252      0.383441538    
  -49.8400269      0.375261545    
  -49.8300285      0.367220759    
  -49.8200302      0.359326690    
  -49.8100319      0.351588964    
  -49.8000336      0.344009191    
  -49.7900352      0.336599886    
  -49.7800369      0.329366148    
  -49.7700386      0.322318941    
  -49.7600403      0.315461725    
  -49.7500420      0.308807313    
  -49.7400436      0.302364230    
  -49.7300453      0.296140432    
  -49.7200470      0.290144920    
  -49.7100487      0.284388304    
  -49.7000504      0.278878897    
  -49.6900520      0.273626208    
  -49.6800537      0.268639773    
  -49.6700554      0.263928264    
  -49.6600571      0.259502023    
  -49.6500587      0.255363286    
  -49.6400604      0.251526684    
  -49.6300621      0.247994527    
  -49.6200638      0.244775593    
  -49.6100655      0.241874889    
  -49.6000671      0.239293858    
  -49.5900688      0.237037942    
  -49.5800705      0.235104650    
  -49.5700722      0.233498469    
  -49.5600739      0.232215032    
  -49.5500755      0.231251031    
  -49.5400772      0.230602846    
  -49.5300789      0.230265975    
  -49.5200806      0.230228409    
  -49.5100822      0.230487213    
  -49.5000839      0.231028557    
  -49.4900856      0.231843054    
  -49.4800873      0.232919738    
  -49.4700890      0.234244704    
  -49.4600906      0.235803619    
  -49.4500923      0.237585247    
  -49.4400940      0.239576072    
  -49.4300957      0.241761476    
  -49.4200974      0.244127810    
  -49.4100990      0.246659786    
  -49.4001007      0.249345705    
  -49.3901024      0.252171189    
  -49.3801041      0.255122870    
  -49.3701057      0.258188933    
  -49.3601074      0.261358440    
  -49.3501091      0.264615119    
  -49.3401108      0.267954201    
  -49.3301125      0.271360725    
  -49.3201141      0.274824619    
  -49.3101158      0.278339833    
  -49.3001175      0.281893611    
  -49.2901192      0.285477549    
  -49.2801208      0.289080828    
  -49.2701225      0.292703211    
  -49.2601242      0.296332121    
  -49.2501259      0.299961150    
  -49.2401276      0.303581953    
  -49.2301292      0.307193100    
  -49.2201309      0.310786664    
  -49.2101326      0.314354926    
  -49.2001343      0.317894161    
  -49.1901360      0.321398854    
  -49.1801376      0.324869573    
  -49.1701393      0.328293920    
  -49.1601410      0.331671476    
