         146          34   29.2960510       38.7397881    
         147          34   29.4563637       38.9402962    
         148          34   29.6165123       39.1405334    
         149          34
         149          35   29.7764988       39.3404961    
         150          35   29.9363232       39.5401917    
         151          35
         151          36   30.0959911       39.7196922    
         152          36   30.2554970       39.9188843    
         153          36   30.4148464       40.1178207    
         154          36   30.5740433       40.3164902    
         155          36   30.7330818       40.5149040    
         156          36   30.8919697       40.7130661    
         157          36
         157          37   31.0507050       40.9109764    
         158          37   31.2092915       41.1086426    
         159          37   31.3677254       41.3060570    
         160          37   31.5260143       41.5032272    
         161          37   31.6841545       41.7001572    
         162          37   31.8421478       41.8968430    
         163          37
         163          38   32.0000000       42.0932922    
         164          38   32.1577034       42.2895050    
         165          38   32.3152695       42.4854851    
         166          38   32.4726906       42.6812286    
         167          38
         167          39   32.6299744       42.8767433    
         168          39   32.7871170       43.0720291    
         169          39   32.9441223       43.2670860    
         170          39   33.1009865       43.4619217    
         171          39   33.2577171       43.6565323    
         172          39   33.4143143       43.8509216    
         173          39
         173          40   33.5707741       44.0450897    
         174          40   33.7271042       44.2390442    
         175          40   33.8833008       44.4327812    
         176          40   34.0393677       44.6263046    
         177          40   34.1953011       44.8196144    
         178          40   34.3511047       45.0127106    
         179          40
         179          41   34.5067825       45.2056007    
         180          41   34.6623344       45.3982811    
         181          41
         181          42   34.8177567       45.5907555    
         182          42   34.9730530       45.7830276    
         183          42   35.1282272       45.9750977    
         184          42   35.2832718       46.1669617    
         185          42   35.4381981       46.3586311    
         186          42   35.5929985       46.5500984    
         187          42   35.7476807       46.7413673    
         188          42   35.9022408       46.9324455    
         189          42   36.0566826       47.1233330    
         190          42   36.2110023       47.3140297    
         191          42
         191          43   36.3652039       47.5045357    
         192          43   36.5192909       47.6948509    
         193          43
         193          44   36.6732597       47.8849754    
         194          44   36.8271141       48.0749092    
         195          44   36.9808464       48.2646523    
         196          44   37.1344719       48.4542122    
         197          44
         197          45   37.2879829       48.6435928    
         198          45   37.4413757       48.8327866    
         199          45
         199          46   37.5946617       49.0218048    
         200          46   37.7478333       49.2106400    
         201          46   37.9008980       49.3992958    
         202          46   38.0538483       49.5877800    
         203          46   38.2066841       49.7760849    
         204          46   38.3594208       49.9642181    
         205          46   38.5120468       50.1521759    
         206          46   38.6645622       50.3399620    
         207          46   38.8169708       50.5275764    
         208          46   38.9692764       50.7150230    
         209          46   39.1214752       50.9022980    
         210          46   39.2735710       51.0894051    
         211          46
         211          47   39.4255600       51.2763481    
         212          47   39.5774422       51.4631233    
         213          47   39.7292252       51.6497345    
         214          47   39.8809090       51.8361855    
         215          47   40.0324898       52.0224686    
         216          47   40.1839638       52.2085953    
         217          47   40.3353424       52.3945580    
         218          47   40.4866180       52.5803642    
         219          47   40.6377945       52.7660103    
         220          47   40.7888756       52.9514999    
         221          47   40.9398537       53.1368332    
         222          47   41.0907364       53.3220139    
         223          47
         223          48   41.2415237       53.5070343    
         224          48   41.3922119       53.6919022    
         225          48   41.5428047       53.8766174    
         226          48   41.6933022       54.0611839    
         227          48
         227          49   41.8437042       54.2456017    
         228          49   41.9940109       54.4298668    
         229          49
         229          50   42.1442261       54.6139832    
         230          50   42.2943459       54.7979507    
         231          50   42.4443741       54.9817734    
         232          50   42.5943069       55.1654510    
         233          50
         233          51   42.7441483       55.3489799    
         234          51   42.8938980       55.5323677    
         235          51   43.0435600       55.7156105    
         236          51   43.1931305       55.8987122    
         237          51   43.3426132       56.0816689    
         238          51   43.4920006       56.2644844    
         239          51
         239          52   43.6413040       56.4471588    
         240          52   43.7905159       56.6296959    
         241          52
         241          53   43.9396400       56.8120956    
         242          53   44.0886765       56.9943542    
         243          53   44.2376251       57.1764755    
         244          53   44.3864899       57.3584595    
         245          53   44.5352669       57.5403099    
         246          53   44.6839561       57.7220230    
         247          53   44.8325615       57.9036064    
         248          53   44.9810829       58.0850525    
         249          53   45.1295204       58.2663727    
         250          53   45.2778702       58.4475517    
         251          53
         251          54   45.4261398       58.6286049    
         252          54   45.5743256       58.8095284    
         253          54   45.7224274       58.9903221    
         254          54   45.8704453       59.1709785    
         255          54   46.0183830       59.3515091    
         256          54   46.1662407       59.5319138    
         257          54
         257          55   46.3140144       59.7121887    
         258          55   46.4617119       59.8923378    
         259          55   46.6093254       60.0723610    
         260          55   46.7568550       60.2522659    
         261          55   46.9043121       60.4320450    
         262          55   47.0516853       60.6116982    
         263          55
         263          56   47.1989822       60.7912254    
         264          56   47.3461990       60.9706383    
         265          56   47.4933357       61.1499214    
         266          56   47.6404037       61.3290863    
         267          56   47.7873840       61.5081291    
         268          56   47.9342880       61.6870537    
         269          56
         269          57   48.0811234       61.8658562    
         270          57   48.2278748       62.0445442    
         271          57
         271          58   48.3745537       62.2231140    
         272          58   48.5211563       62.4015656    
         273          58   48.6676826       62.5798988    
         274          58   48.8141365       62.7581139    
         275          58   48.9605141       62.9362144    
         276          58   49.1068153       63.1142006    
         277          58
         277          59   49.2530441       63.2920723    
         278          59   49.3992043       63.4698296    
         279          59   49.5452881       63.6474724    
         280          59   49.6912994       63.8250046    
         281          59
         281          60   49.8372345       64.0024185    
         282          60   49.9830971       64.1797180    
         283          60
         283          61   50.1288948       64.3569107    
         284          61   50.2746124       64.5339966    
         285          61   50.4202652       64.7109680    
         286          61   50.5658417       64.8878403    
         287          61   50.7113533       65.0645905    
         288          61   50.8567924       65.2412415    
         289          61   51.0021591       65.4177780    
         290          61   51.1474609       65.5942078    
         291          61   51.2926903       65.7705307    
         292          61   51.4378471       65.9467392    
         293          61
         293          62   51.5829391       66.1228485    
         294          62   51.7279625       66.2988510    
         295          62   51.8729172       66.4747467    
         296          62   52.0178032       66.6505432    
         297          62   52.1626205       66.8262253    
         298          62   52.3073730       67.0018082    
         299          62   52.4520569       67.1772919    
         300          62   52.5966759       67.3526688    
         301          62   52.7412262       67.5279465    
         302          62   52.8857155       67.7031174    
         303          62   53.0301323       67.8781891    
         304          62   53.1744843       68.0531616    
         305          62   53.3187752       68.2280350    
         306          62   53.4629936       68.4028015    
         307          62
         307          63   53.6071548       68.5774689    
         308          63   53.7512474       68.7520447    
         309          63   53.8952751       68.9265137    
         310          63   54.0392380       69.1008835    
         311          63
         311          64   54.1831398       69.2751617    
         312          64   54.3269768       69.4493408    
         313          64
         313          65   54.4707489       69.6234207    
         314          65   54.6144600       69.7974091    
         315          65   54.7581100       69.9712982    
         316          65   54.9016953       70.1450806    
         317          65
         317          66   55.0452194       70.3187714    
         318          66   55.1886749       70.4923706    
         319          66   55.3320770       70.6658783    
         320          66   55.4754143       70.8392868    
         321          66   55.6186905       71.0126038    
         322          66   55.7619057       71.1858292    
         323          66   55.9050598       71.3589630    
         324          66   56.0481529       71.5319977    
         325          66   56.1911850       71.7049408    
         326          66   56.3341599       71.8777924    
         327          66   56.4770699       72.0505524    
         328          66   56.6199265       72.2232285    
         329          66   56.7627182       72.3958130    
         330          66   56.9054527       72.5682983    
         331          66
         331          67   57.0481300       72.7406921    
         332          67   57.1907463       72.9130020    
         333          67   57.3333015       73.0852203    
         334          67   57.4758034       73.2573547    
         335          67   57.6182480       73.4293976    
         336          67   57.7606316       73.6013489    
         337          67
         337          68   57.9029541       73.7732162    
         338          68   58.0452232       73.9449921    
         339          68   58.1874352       74.1166840    
         340          68   58.3295898       74.2882919    
         341          68   58.4716873       74.4598160    
         342          68   58.6137276       74.6312408    
         343          68   58.7557106       74.8025818    
         344          68   58.8976402       74.9738388    
         345          68   59.0395088       75.1450119    
         346          68   59.1813240       75.3161011    
         347          68
         347          69   59.3230858       75.4871063    
         348          69   59.4647903       75.6580276    
         349          69
         349          70   59.6064415       75.8288651    
         350          70   59.7480354       75.9996185    
         351          70   59.8895721       76.1702881    
         352          70   60.0310593       76.3408737    
         353          70
         353          71   60.1724930       76.5113754    
         354          71   60.3138657       76.6817932    
         355          71   60.4551888       76.8521347    
         356          71   60.5964584       77.0223923    
         357          71   60.7376747       77.1925659    
         358          71   60.8788338       77.3626633    
         359          71
         359          72   61.0199432       77.5326767    
         360          72   61.1609993       77.7026138    
         361          72   61.3020020       77.8724670    
         362          72   61.4429512       78.0422440    
         363          72   61.5838432       78.2119370    
         364          72   61.7246895       78.3815536    
         365          72   61.8654823       78.5510941    
         366          72   62.0062256       78.7205505    
         367          72
         367          73   62.1469154       78.8899307    
         368          73   62.2875481       79.0592346    
         369          73   62.4281349       79.2284622    
         370          73   62.5686646       79.3976059    
         371          73   62.7091484       79.5666733    
         372          73   62.8495827       79.7356644    
         373          73
         373          74   62.9899635       79.9045792    
         374          74   63.1302910       80.0734177    
         375          74   63.2705727       80.2421799    
         376          74   63.4108009       80.4108658    
         377          74   63.5509796       80.5794754    
         378          74   63.6911125       80.7480087    
         379          74
         379          75   63.8311882       80.9164658    
         380          75   63.9712181       81.0848541    
         381          75   64.1111984       81.2531662    
         382          75   64.2511292       81.4214020    
         383          75
         383          76   64.3910141       81.5895615    
         384          76   64.5308456       81.7576523    
         385          76   64.6706314       81.9256668    
         386          76   64.8103638       82.0936050    
         387          76   64.9500580       82.2614746    
         388          76   65.0896912       82.4292679    
         389          76
         389          77   65.2292862       82.5969925    
         390          77   65.3688202       82.7646408    
         391          77   65.5083160       82.9322205    
         392          77   65.6477661       83.0997314    
         393          77   65.7871628       83.2671661    
         394          77   65.9265213       83.4345322    
