  -4.00000000      -40.0000000       3655.51636    
  -3.79999995      -40.0000000       2499.38965    
  -3.59999990      -40.0000000       1709.05066    
  -3.39999986      -40.0000000       1168.69299    
  -3.19999981      -40.0000000       799.209595    
  -2.99999976      -40.0000000       546.549316    
  -2.79999971      -40.0000000       373.768707    
  -2.59999967      -40.0000000       255.613373    
  -2.39999962      -40.0000000       174.815582    
  -2.19999957      -40.0000000       119.566879    
  -1.99999952      -40.0000000       81.7912903    
  -1.79999948      -40.0000000       55.9652100    
  -1.59999943      -40.0000000       38.3107605    
  -1.39999938      -40.0000000       26.2441807    
  -1.19999933      -40.0000000       17.9987583    
 -0.999999344      -40.0000000       12.3668175    
 -0.799999356      -40.0000000       8.52326584    
 -0.599999368      -40.0000000       5.90495396    
 -0.399999380      -40.0000000       4.12806559    
 -0.199999377      -40.0000000       2.93146920    
   6.25848770E-07  -40.0000000       2.13747644    
  0.200000629      -40.0000000       1.62404656    
  0.400000632      -40.0000000       1.30481303    
  0.600000620      -40.0000000       1.11593616    
  0.800000608      -40.0000000       1.00978541    
   1.00000060      -40.0000000      0.952875495    
   1.20000064      -40.0000000      0.923867404    
   1.40000069      -40.0000000      0.910312235    
   1.60000074      -40.0000000      0.905329525    
   1.80000079      -40.0000000      0.905184627    
   2.00000072      -40.0000000      0.907825708    
   2.20000076      -40.0000000      0.912087858    
   2.40000081      -40.0000000      0.917273521    
   2.60000086      -40.0000000      0.922944069    
   2.80000091      -40.0000000      0.928810000    
   3.00000095      -40.0000000      0.934673727    
   3.20000100      -40.0000000      0.940398991    
   3.40000105      -40.0000000      0.945892692    
   3.60000110      -40.0000000      0.951093554    
   3.80000114      -40.0000000      0.955963016    
   4.00000095      -40.0000000      0.960482657    
   4.20000076      -40.0000000      0.964644492    
   4.40000057      -40.0000000      0.968453228    
   4.60000038      -40.0000000      0.971918344    
   4.80000019      -40.0000000      0.975057006    
   5.00000000      -40.0000000      0.977886677    

  -4.00000000      -39.7999992       3615.17871    
  -3.79999995      -39.7999992       2475.14746    
  -3.59999990      -39.7999992       1694.87268    
  -3.39999986      -39.7999992       1160.73328    
  -3.19999981      -39.7999992       795.032715    
  -2.99999976      -39.7999992       544.625488    
  -2.79999971      -39.7999992       373.148132    
  -2.59999967      -39.7999992       255.714264    
  -2.39999962      -39.7999992       175.288010    
  -2.19999957      -39.7999992       120.205856    
  -1.99999952      -39.7999992       82.4811478    
  -1.79999948      -39.7999992       56.6443405    
  -1.59999943      -39.7999992       38.9496078    
  -1.39999938      -39.7999992       26.8315620    
  -1.19999933      -39.7999992       18.5334225    
 -0.999999344      -39.7999992       12.8523598    
 -0.799999356      -39.7999992       8.96504974    
 -0.599999368      -39.7999992       6.30822849    
 -0.399999380      -39.7999992       4.49673843    
 -0.199999377      -39.7999992       3.26726031    
   6.25848770E-07  -39.7999992       2.43945932    
  0.200000629      -39.7999992       1.88904572    
  0.400000632      -39.7999992       1.52921081    
  0.600000620      -39.7999992       1.29840076    
  0.800000608      -39.7999992       1.15289378    
   1.00000060      -39.7999992       1.06235552    
   1.20000064      -39.7999992       1.00659382    
   1.40000069      -39.7999992      0.972705901    
   1.60000074      -39.7999992      0.952655435    
   1.80000079      -39.7999992      0.941466928    
   2.00000072      -39.7999992      0.936026692    
   2.20000076      -39.7999992      0.934344530    
   2.40000081      -39.7999992      0.935116172    
   2.60000086      -39.7999992      0.937465608    
   2.80000091      -39.7999992      0.940793872    
   3.00000095      -39.7999992      0.944685519    
   3.20000100      -39.7999992      0.948851585    
   3.40000105      -39.7999992      0.953091085    
   3.60000110      -39.7999992      0.957266808    
   3.80000114      -39.7999992      0.961286962    
   4.00000095      -39.7999992      0.965092838    
   4.20000076      -39.7999992      0.968649983    
