  -7.00000000      -17.0000000       2323.31177    
  -6.80000019      -17.0000000       1873.03564    
  -6.60000038      -17.0000000       1510.86389    
  -6.40000057      -17.0000000       1219.39709    
  -6.20000076      -17.0000000       984.796387    
  -6.00000095      -17.0000000       795.844177    
  -5.80000114      -17.0000000       643.583130    
  -5.60000134      -17.0000000       520.826904    
  -5.40000153      -17.0000000       421.800079    
  -5.20000172      -17.0000000       341.869385    
  -5.00000191      -17.0000000       277.310303    
  -4.80000210      -17.0000000       225.136002    
  -4.60000229      -17.0000000       182.942337    
  -4.40000248      -17.0000000       148.797791    
  -4.20000267      -17.0000000       121.147339    
  -4.00000286      -17.0000000       98.7409592    
  -3.80000281      -17.0000000       80.5712051    
  -3.60000277      -17.0000000       65.8265915    
  -3.40000272      -17.0000000       53.8527603    
  -3.20000267      -17.0000000       44.1220589    
  -3.00000262      -17.0000000       36.2085190    
  -2.80000257      -17.0000000       29.7680035    
  -2.60000253      -17.0000000       24.5224648    
  -2.40000248      -17.0000000       20.2469940    
  -2.20000243      -17.0000000       16.7596054    
  -2.00000238      -17.0000000       13.9129114    
  -1.80000234      -17.0000000       11.5875130    
  -1.60000229      -17.0000000       9.68655682    
  -1.40000224      -17.0000000       8.13146973    
  -1.20000219      -17.0000000       6.85844517    
  -1.00000215      -17.0000000       5.81563950    
 -0.800002158      -17.0000000       4.96088362    
 -0.600002170      -17.0000000       4.25986147    
 -0.400002182      -17.0000000       3.68462062    
 -0.200002179      -17.0000000       3.21238184    
  -2.17556953E-06  -17.0000000       2.82458067    
  0.199997827      -17.0000000       2.50609493    
  0.399997830      -17.0000000       2.24462152    
  0.599997818      -17.0000000       2.03014493    
  0.799997807      -17.0000000       1.85443878    
  0.999997795      -17.0000000       1.71059895    
   1.19999778      -17.0000000       1.59271538    
   1.39999783      -17.0000000       1.49577045    
   1.59999788      -17.0000000       1.41567194    
   1.79999793      -17.0000000       1.34920847    
   1.99999797      -17.0000000       1.29388273    
   2.19999790      -17.0000000       1.24772429    
   2.39999795      -17.0000000       1.20914614    
   2.59999800      -17.0000000       1.17685282    
   2.79999804      -17.0000000       1.14977789    
   2.99999809      -17.0000000       1.12704206    
   3.19999814      -17.0000000       1.10791790    
   3.39999819      -17.0000000       1.09180534    
   3.59999824      -17.0000000       1.07820725    
   3.79999828      -17.0000000       1.06671226    
   3.99999833      -17.0000000       1.05697930    
   4.19999838      -17.0000000       1.04872572    
   4.39999819      -17.0000000       1.04171562    
   4.59999800      -17.0000000       1.03575337    
   4.79999781      -17.0000000       1.03067458    
   4.99999762      -17.0000000       1.02634323    
   5.19999743      -17.0000000       1.02264416    
   5.39999723      -17.0000000       1.01948154    
   5.59999704      -17.0000000       1.01677430    
   5.79999685      -17.0000000       1.01445436    
   5.99999666      -17.0000000       1.01246417    
   6.19999647      -17.0000000       1.01075518    
   6.39999628      -17.0000000       1.00928628    
   6.59999609      -17.0000000       1.00802290    
   6.79999590      -17.0000000       1.00693500    
   6.99999571      -17.0000000       1.00599790    

  -7.00000000      -16.7999992       2115.68359    
  -6.80000019      -16.7999992       1710.19934    
  -6.60000038      -16.7999992       1383.12891    
  -6.40000057      -16.7999992       1119.17468    
  -6.20000076      -16.7999992       906.139526    
  -6.00000095      -16.7999992       734.099182    
  -5.80000114      -16.7999992       595.103027    
  -5.60000134      -16.7999992       482.753296    
  -5.40000153      -16.7999992       391.891479    
  -5.20000172      -16.7999992       318.367706    
  -5.00000191      -16.7999992       258.837189    
  -4.80000210      -16.7999992       210.609619    
  -4.60000229      -16.7999992       171.513626    
  -4.40000248      -16.7999992       139.800522    
  -4.20000267      -16.7999992       114.058670    
  -4.00000286      -16.7999992       93.1503448    
  -3.80000281      -16.7999992       76.1565094    
  -3.60000277      -16.7999992       62.3348465    
  -3.40000272      -16.7999992       51.0854721    
  -3.20000267      -16.7999992       41.9234734    
  -3.00000262      -16.7999992       34.4563904    
  -2.80000257      -16.7999992       28.3664837    
  -2.60000253      -16.7999992       23.3963585    
  -2.40000248      -16.7999992       19.3374062    
  -2.20000243      -16.7999992       16.0203781    
  -2.00000238      -16.7999992       13.3079491    
  -1.80000234      -16.7999992       11.0885811    
  -1.60000229      -16.7999992       9.27162075    
  -1.40000224      -16.7999992       7.78335381    
  -1.20000219      -16.7999992       6.56379938    
  -1.00000215      -16.7999992       5.56410456    
 -0.800002158      -16.7999992       4.74445391    
 -0.600002170      -16.7999992       4.07235765    
 -0.400002182      -16.7999992       3.52129364    
 -0.200002179      -16.7999992       3.06957054    
  -2.17556953E-06  -16.7999992       2.69943833    
  0.199997827      -16.7999992       2.39635754    
  0.399997830      -16.7999992       2.14840221    
  0.599997818      -16.7999992       1.94576430    
  0.799997807      -16.7999992       1.78033566    
  0.999997795      -16.7999992       1.64535582    
   1.19999778      -16.7999992       1.53515780    
   1.39999783      -16.7999992       1.44501901    
   1.59999788      -16.7999992       1.37106967    
   1.79999793      -16.7999992       1.31019628    
   1.99999797      -16.7999992       1.25992453    
   2.19999790      -16.7999992       1.21828532    
   2.39999795      -16.7999992       1.18370450    
   2.59999800      -16.7999992       1.15491426    
   2.79999804      -16.7999992       1.13088918    
   2.99999809      -16.7999992       1.11079383    
   3.19999814      -16.7999992       1.09394848    
   3.39999819      -16.7999992       1.07979727    
   3.59999824      -16.7999992       1.06788456    
   3.79999828      -16.7999992       1.05783617    
   3.99999833      -16.7999992       1.04934442    
   4.19999838      -16.7999992       1.04215515    
   4.39999819      -16.7999992       1.03605819    
   4.59999800      -16.7999992       1.03087914    
   4.79999781      -16.7999992       1.02647269    
   4.99999762      -16.7999992       1.02271843    
   5.19999743      -16.7999992       1.01951563    
